1774028851883,2126.444252831916,2126.023427966537,2126.977053256616,0.04485488153773531,-0.003353114777806374,0
1774028853961,2126.444252831916,2126.023427966537,2126.977053256616,0.04485488153773531,-0.003353114777806374,0
1774028856033,2126.444252831916,2126.023427966537,2126.977053256616,0.04485488153773531,-0.003353114777806374,0
1774028858117,2126.444252831916,2126.023427966537,2127.0466336716445,0.048127677787926156,-0.0032487441552633725,0
1774028860197,2126.444252831916,2126.023427966537,2127.0466336716445,0.048127677787926156,-0.0032487441552633725,0
1774028862292,2126.444252831916,2126.023427966537,2127.0466336716445,0.048127677787926156,-0.0032487441552633725,0
1774028864387,2126.444252831916,2126.023427966537,2127.0466336716445,0.048127677787926156,-0.0032487441552633725,0
1774028866474,2126.444252831916,2126.023427966537,2127.0466336716445,0.048127677787926156,-0.0032487441552633725,0
1774028868557,2126.444252831916,2126.023427966537,2127.0466336716445,0.048127677787926156,-0.0032487441552633725,0
1774028870635,2126.444252831916,2126.023427966537,2127.0466336716445,0.048127677787926156,-0.0032487441552633725,0
1774028872788,2126.4507262733764,2126.023427966537,2127.0466336716445,0.048127677787926156,-0.0032487441552633725,0
1774028874942,2125.5677313312012,2126.023427966537,2127.0466336716445,0.06957681557938632,-0.0025641738848303196,0
1774028877040,2125.4352424497083,2126.023427966537,2127.0466336716445,0.07581464679577515,-0.0023651424626075835,0
1774028879214,2125.4354558766113,2126.023427966537,2127.0466336716445,0.07580459762155836,-0.002365463083172576,0
1774028881292,2125.3667977714417,2126.023427966537,2127.0466336716445,0.07903745847371647,-0.0022623214446816026,0
1774028883368,2125.3667977714417,2126.023735828841,2127.0466336716445,0.07903745847371647,-0.0022623214446816026,0
1774028885749,2125.3667977714417,2126.023735828841,2127.0466336716445,0.07903745847371647,-0.0022623214446816026,0
1774028887845,2125.1226183039435,2126.023735828841,2127.0466336716445,0.09053667544306618,-0.0018955028396323262,0
1774028889928,2124.8156988188807,2126.023735828841,2127.0466336716445,0.10499427569195174,-0.001434433043196832,0
1774028892016,2124.523727120249,2126.023735828841,2127.0466336716445,0.11875162979775988,-0.0009958185589274478,0
1774028894091,2124.523727120249,2126.023735828841,2127.0466336716445,0.11875162979775988,-0.0009958185589274478,0
1774028896173,2124.523727120249,2126.023735828841,2127.0466336716445,0.11875162979775988,-0.0009958185589274478,0
1774028898247,2124.5236524857764,2126.023735828841,2127.0466336716445,0.1187551469674654,-0.0009957064392909255,0
1774028900329,2124.5236524857764,2126.023735828841,2127.0466336716445,0.1187551469674654,-0.0009957064392909255,0
1774028902407,2124.5236524857764,2126.023735828841,2127.0466336716445,0.1187551469674654,-0.0009957064392909255,0
1774028904485,2124.523577851308,2126.023735828841,2127.0466336716445,0.11875866413722518,-0.0009955943196605513,0
1774028906560,2124.523577851308,2126.023735828841,2127.0466336716445,0.11875866413722518,-0.0009955943196605513,0
1774028908625,2124.930272752069,2126.023735828841,2127.0466336716445,0.09959672308845018,-0.0016065517343288643,0
1774028910711,2124.930272752069,2126.023735828841,2127.0466336716445,0.09959672308845018,-0.0016065517343288643,0
1774028912794,2124.9298547940894,2126.023735828841,2127.0466336716445,0.09961641193846633,-0.0016059238569539993,0
1774028914861,2124.9297859172525,2126.023735828841,2127.0466336716445,0.09961965653741446,-0.0016058203867258434,0
